'ItemID';'ItemDescription'
￠￁ￗ￨ￍﾡﾴ￣ﾪ￩￤ﾻ￡ￅ￩ￇﾨ￐￠ￋ￧ﾹ￠ﾷﾻﾷￕ￨ﾺ￑ﾹﾷￖﾡ￤ￇ￩￡ￅ￩ￇ ﾫￖ￨ﾧￊ￁ￒￃﾶﾴ￙￤ﾴ￩ﾵￅￍﾴ￠ￇￅￒ'
'436207696';'￠ﾷﾻﾷￕ￨ﾺ￑ﾹﾷￖﾡﾡￒￃ￠ￅ￨ﾹﾢￍﾧￋￅ￘￁ﾷￕ￨ﾵ￩ￍﾧﾡￒￃ￤ￇ￩￡ￅ￩ￇ
ￋￒﾡﾵ￩ￍﾧﾡￒￃﾡﾴﾴ￙ﾡ￧ￊￒ￁ￒￃﾶﾷￓ￤ﾴ￩ﾷ￘ﾡ￠￁ￗ￨ￍ'
'436207697';'?????? ???????? ????????? ????? ????? ???? ??????? ????? ????? ? ? ????.'
'436207698';'???? ??? ??? ????? ?? ?? ? ?? ????? ???????.'
'436207699';'?????? ??? ???'
'436207700';'???? ??? ???? ???? ???????.
?? ??? ??, ??? ??? ????.'
'436207707';'? ? ?? ??? ????? ??? ???? ????? ? ?? ?? ?? ???? ??? ??? ?????.
? ??? ??? ???? ??? ???? ??? ?? ??? ???? ?? ? ??? ???.'
'436207708';'? ? ?? ??? ????? ??? ???? ????? ? ?? ?? ?? ???? ??? ??? ?????.
? ??? ??? ???? ??? ???? ??? ?? ??? ???? ?? ? ??? ???.'
'436207709';'? ? ?? ??? ????? ??? ???? ????? ? ?? ?? ?? ???? ??? ??? ?????.
? ??? ??? ???? ??? ???? ??? ?? ??? ???? ?? ? ??? ???.'
'436207710';'? ? ?? ??? ????? ??? ???? ????? ? ?? ?? ?? ???? ??? ??? ?????.
? ??? ??? ???? ??? ???? ??? ?? ??? ???? ?? ? ??? ???.'
'436207712';''
'436207715';'-??? ??? ??? ?? ??????? ??? ????.'
'436207716';'-??? ?? ? ??? ??????? ??? ????.'
'436207717';'-??? ?? ? ??? ??????? ??? ????.'
'436207718';'-??? ?? ? ??? ??????? ??? ????.'
'436207719';'-??? ?? ? ??? ??????? ??? ????.'
'436207720';'-??? ?? ? ??? ??????? ??? ????.'
'436207721';'-??? ?? ? ??? ??????? ??? ????.'
'436207722';'-??? ?? ? ??? ??????? ??? ????.'
'436207723';'-??? ?? ? ??? ??????? ??? ????.'
'436207724';'-??? ?? ? ??? ??????? ??? ????.'
'436207725';'-??? ?? ? ??? ??????? ??? ????.'
'436207726';'-??? ?? ? ??? ??????? ??? ????.'
'436207727';'-??? ?? ? ??? ??????? ??? ????.'
'436207728';'-??? ?? ? ??? ??????? ??? ????.'
'436207729';'-??? ?? ? ??? ??????? ??? ????.'
'436207730';'-??? ?? ? ??? ??????? ??? ????.'
'436207731';'-??? ?? ? ??? ??????? ??? ????.'
'436207732';'-??? ?? ? ??? ??????? ??? ????.'
'436207733';'-??? ?? ? ??? ??????? ??? ????.'
'436207744';'?? ??? ??, ??? ??? ????.'
'436207745';' - ￠￁ￗ￨ￍﾨﾺﾡￒￃ￡ﾢ￨ﾧﾢ￑ﾹﾨ￐￁ￕ￢ￍﾡￒￊ￤ﾴ￩ￃ￑ﾺ￠ﾧￔﾹ￠ﾾￔ￨￁ﾢￖ￩ﾹￍￕﾡ 1 ￠ﾷ￨ￒ
 - ￤ￍ￠ﾷ￁ﾹￕ￩￣ﾪ￩ 1 ￍ￑ﾹ ﾵ￨ￍ 1 ￋￅ￘￁
 - ￠ﾧￔﾹﾷￕ￨￤ﾴ￩ﾨ￐￤￁￨ￃￇ￁ﾶￖﾧ￢ﾺﾹ￑ￊ￣ﾹ￠ﾡ￁￤￁￨ￇ￨ￒ￡ﾾ￩ￋￃￗￍﾪﾹ￐ﾡ￧ﾵￒ￁
 - ￤ￍ￠ﾷ￁ﾹￕ￩ﾨ￐￁ￍﾧ￤￁￨￠ￋ￧ﾹ￣ﾹ Slot ￡ￅ￐ﾨ￐￣ﾪ￩￠ￍﾧﾨﾹﾡￇ￨ￒﾨ￐ￋ￁ﾴ'
'436207746';'???????'
'436207747';'???????'
'436207748';'-?????????????????????????
-???????????2?????????
-1??????1??????????
-????????????????????????????
-?????????????????'
'436207750';'??? ??????? ?? ???
??????? ???? 2?? ?
?1?? 1?? ??
?? ???? ???? ??? ??? ??? ??? ??
-?? ??? ??? ???? ????, ???? ?? 4???'
'436207751';'????? 1?(TW)'
'436207752';'????? 5?(TW)'
'436207753';'????? 11?(TW)'
'436207754';'???????(TW)'
'436207755';''
'436207756';''
'436207757';''
'436207758';''
'436207759';''
'436207760';'????? ???? ???'
'436207761';''
'436207762';'1?? ?? ???? ???'
'436207763';''
'436207764';''
'436207765';''
'436207766';''
'436207767';''
'436207768';'Moon Cake (CN)'
'436207769';'Love Chocolate(USA)'
'436207770';'Easter Egg(USA)'
'436207771';'National Day 2007 (Sg)'
'436207772';'Independence Day(ID)'
'436207773';'?? ??'
'436207774';'????(USA)'
'436207775';' - This is s special coupon from Albatross18 Team.
 - If you use this coupon, you will receive a
   20 Astros discount.
 - You may only use a coupon once for one item,
   and each coupon is one-time use.
 - You may not use this coupon to purchase a gift. '
'436207776';''
'436207777';''
'436207780';'ￊￔ￨ﾧﾻￃ￐ﾴￔ￉ﾰ￬￣ﾹ￠ﾷ￈ﾡￒￅￅￍￂﾡￃ￐ﾷﾧﾢￍﾧ￤ﾷￂ ￣ﾹￇ￑ﾹ￠ﾾ￧ﾭﾢￖ￩ﾹ 15 ﾤ￨ￓ￠ﾴￗￍﾹ 12 ﾢￍﾧﾷ￘ﾡﾻￕ ￁ￕﾾￅ￑ﾧ￡ￋ￨ﾧ￈ￃ￑ﾷﾸￒ￠ﾾￔ￨￁￢ﾺﾹ￑ￊﾻ￑ﾧ 20%'
'436207781';''
'436207785';' ﾡￅ￨ￍﾧﾢￍﾧﾢￇ￑ﾭ￠ﾹￗ￨ￍﾧ￣ﾹﾧￒﾹￇ￑ﾹ￠ﾡￔﾴﾢￍﾧￋﾹ￙ﾤ￙ￋ￬ ﾴ￩ￒﾹ￣ﾹ￠ﾻ￧ﾹￊ￨ￇﾹﾼￊ￁ ￠ﾾￗ￨ￍﾹￓ￤ﾻﾷￓﾤￃￕ￁￠ﾤ￩ﾡￊ￘ﾴￋￃ￙ '
'436207798';''
'436207799';''
'436207800';''
'436207801';''
'436207802';''
'436207806';''
'436207807';''
'436207808';''
'436207809';''
'436207810';'￣ﾪ￩ￊￓￋￃ￑ﾺﾶￍﾴﾡￒￃ￬ﾴￍￍﾡﾨￒﾡﾪ￘ﾴﾵ￨ￒﾧ￦
￁ￕ￢ￍﾡￒￊﾶￍﾴﾡￒￃ￬ﾴￊￓ￠ￃ￧ﾨ 100%'
'436207819';'??? ?? ???? ?? ???? ???? ?? ?????.'
'436207820';'??? ?? ???? ?? ???? ???? ?? ?????.'
'436207821';'￣ﾪ￩ￊￓￋￃ￑ﾺﾶￍﾴﾡￒￃ￬ﾴ ￁ￕ￢ￍﾡￒￊￊￓ￠ￃ￧ﾨ 10%'
'436207822';'￣ﾪ￩ￊￓￋￃ￑ﾺﾶￍﾴﾡￒￃ￬ﾴ ￁ￕ￢ￍﾡￒￊￊￓ￠ￃ￧ﾨ 50%'
'436207823';'￣ﾪ￩ￊￓￋￃ￑ﾺﾶￍﾴﾡￒￃ￬ﾴ ￁ￕ￢ￍﾡￒￊￊￓ￠ￃ￧ﾨ 90%'
'436207870';'ￋￒﾡ￁ￕ￤ￍ￠ﾷ￁ﾹￕ￩ﾵￔﾴﾵ￑ￇ￤ￇ￩ ﾤ￨ￒﾻￃ￐ￊﾺﾡￒￃﾳ￬ﾨ￐￠ﾾￔ￨￁￠ﾻ￧ﾹ 2 ￠ﾷ￨ￒ ￢ﾴￂ￤ￍ￠ﾷ￁ﾹￕ￩￣ﾪ￩ 1 ￋￅ￘￁ﾵ￨ￍ 1 ﾪￔ￩ﾹ ￡ￅ￐ﾨ￐￣ﾪ￩ￍ￑ﾵ￢ﾹ￁￑ﾵￔ ￢ﾴￂ￤￁￨ﾵ￩ￍﾧﾹￓﾵￔﾴﾵ￑ￇ￤ﾻﾴ￩ￇￂ'
'436207871';''
'436207877';'- ﾼ￙￩ﾷￕ￨￠ﾻￔﾴﾡￅ￨ￍﾧﾹￕ￩ﾨ￐￤ﾴ￩ Aztec ￠ﾾￔ￨￁ﾨￓﾹￇﾹ 10-30 ﾪￔ￩ﾹ'
'436207888';'￣ﾪ￩ￊￓￋￃ￑ﾺﾶￍﾴﾡￒￃ￬ﾴￍￍﾡﾨￒﾡﾪ￘ﾴﾵ￨ￒﾧ￦
￁ￕ￢ￍﾡￒￊﾶￍﾴﾡￒￃ￬ﾴￊￓ￠ￃ￧ﾨ 70%'
'436207907';'￡ￃￃ￬ﾾￔ￠￈￉ ﾷￕ￨﾿ￒﾡ﾿￩ￒￊ￨ﾧￅﾧ￁ￒ￠ﾹￗ￨ￍﾧ￣ﾹ￢ￍﾡￒￊ 5th Anniversary ﾼ￙￩ﾷￕ￨￤ﾴ￩ￃ￑ﾺ
ﾼ￙￩ﾷￕ￨￤ﾴ￩ￃ￑ﾺ ﾨ￐￁ￕ￢ￍﾡￒￊￅ￘￩ﾹ￤ￍ￠ﾷ￁￁ￒﾡ￁ￒￂ￠￁ￗ￨ￍ￠ﾻￔﾴﾡￅ￨ￍﾧﾹￕ￩!!'
'436207915';'World Cup Ticket'
'436207917';''
'436207923';'"Season of Kronos ￤ￍ￠ﾷ￁ﾷￕ￨￁ￕﾾￅ￑ﾧ￠ￇﾷￂ￬ￍ￑ﾹￂￔ￨ﾧ￣ￋﾭ￨
ﾫￖ￨ﾧ￡ﾽﾧﾵ￑ￇￍￂ￙￨￣ﾹ￠ﾡￒ￐ﾻ￑ﾧￂ￨ￒ￁ￒﾪ￩ￒﾹￒﾹ
￠ﾤￂ￁ￕﾵￓﾹￒﾹￇ￨ￒﾹￕ￨ﾤￗￍﾡ￘ﾭ￡ﾨﾷￕ￨￣ﾪ￩￤ﾢﾻￃ￐ﾵ￙￡ￋ￨ﾧﾻￕ￈ￒﾨ
￁ￕﾹ￑ﾡￃﾺ￣ﾹￍﾴￕﾵ￠ﾤￂ￣ﾪ￩￠ﾾￗ￨ￍ￠ﾢ￩ￒ￤ﾻﾻￃￒﾺﾨￍ￁￁ￒￃ
ￋￅ￑ﾧﾨￒﾡﾹ￑￩ﾹ￁ￒ ﾡ￘ﾭ￡ﾨﾹￕ￩ﾡ￧￤ﾴ￩￡ﾵﾡ￠ﾻ￧ﾹ￠ￊￕ￨ￂﾧ￦
￡ￅ￐ﾡￃ￐ﾨ￑ﾴﾡￃ￐ﾨￒￂￍￂ￙￨ﾺﾹ￠ﾡￒ￐ﾻ￑ﾧￂ￨ￒ ￣ﾤￃ￠ﾡ￧ﾺￊ￐ￊ'
'436207928';'ￋ￁ￇﾡﾾￔ￠￈￉ﾠﾷￕ￨ￋￒ￤ﾴ￩ﾨￒﾡ￠ﾷ￈ﾡￒￅﾠHalloweenﾠ￠ﾷ￨ￒﾹ￑￩ﾹ'
'436207931';'ﾶ￘ﾧ￠ﾷ￩ￒ￠ￇﾷￂ￬￁ﾹﾵ￬ ﾷￕ￨ￋￒ￤ﾴ￩ﾨￒﾡﾪ￨ￇﾧﾤￃￔￊ￁ￒￊ￠ﾷ￨ￒﾹ￑￩ﾹ
￡ﾵ￨￠￁ￗ￨ￍﾼ￨ￒﾹ￠ﾷￕ￨ￂﾧﾤￗﾹ￤ﾻ ￤ￍ￠ﾷ￁ﾨ￐ﾶ￙ﾡ￠ﾻￅￕ￨ￂﾹ￠ﾻ￧ﾹ
ﾡￅ￨ￍﾧﾢￍﾧﾢￇ￑ﾭﾨￒﾡﾫￒﾹﾵ￩ￒ ﾺ￙'
'436207932';'ﾡￅ￨ￍﾧﾢￍﾧﾢￇ￑ﾭﾨￒﾡﾫￒﾹﾵ￩ￒﾺ￙ ﾢﾹￒﾴ￠ￅ￧ﾡ
ￅￍﾧ￠ﾻￔﾴﾴ￙ﾡ￑ﾹ￠ￅￂ'
'436207933';'ﾡￅ￨ￍﾧﾢￍﾧﾢￇ￑ﾭﾨￒﾡﾫￒﾹﾵ￩ￒﾺ￙ ﾢﾹￒﾴ￣ￋﾭ￨
ￅￍﾧ￠ﾻￔﾴﾴ￙ﾡ￑ﾹ￠ￅￂ'
'469762048';'￠ﾨ￩ￒﾶ￘ﾧﾺￔﾹ￤ﾴ￩￡ￋ￨ﾧ￠ﾡￒ￐ﾻ￑ﾧￂ￨ￒ ﾨ￐ﾤￍￂﾪ￨ￇￂ￠ￋￅￗￍﾹ￑ﾡﾡￍￅ￬﾿￁ￗￍ￣ￋ￁￨ﾷ￘ﾡﾤﾹﾷￕ￨ﾼ￨ￒﾹﾤￍￃ￬ￊﾽￖﾡￋ￑ﾡﾢￍﾧ￠ﾡￒ￐ ﾫￖ￨ﾧﾶ￩ￒ￁￑ﾹ￁ￒￇﾹ￠ￇￕￂﾹ￣ﾡￅ￩￦￠ￃￒﾨ￐ﾤￇﾺﾤ￘￁ￅ￙ﾡ￤ﾴ￩ﾧ￨ￒￂﾢￖ￩ﾹ 1 ﾨ￘ﾴ'
'469762049';'ﾾￔﾾￔﾹ ￁ￒﾷￕ￨￠ﾡￒ￐ﾹￕ￩￠ﾾￗ￨ￍ￠ￊￒ￐ￋￒﾼ￙￩ﾡￅ￩ￒ￣ﾹﾵￓﾹￒﾹ￠ﾾￗ￨ￍﾷￕ￨ﾨ￐ﾵￔﾴﾵￒ￁ﾼ￙￩ﾡￅ￩ￒ￤ﾻﾷ￘ﾡￋﾹ￡ￋ￨ﾧ ￋￒﾡ￁ￕ￠ﾸￍﾵￔﾴﾵￒ￁￤ﾻﾴ￩ￇￂ ﾾￅ￑ﾧﾢￍﾧﾤ￘ﾳﾨ￐￠ﾾￔ￨￁ﾢￖ￩ﾹￍￕﾡ 2 ﾨ￘ﾴ'
'469762050';'￠ﾢￒ￁ￒﾨￒﾡﾻ￨ￒￅￖﾡﾾￃ￩ￍ￁ﾡ￑ﾺ￠ﾢ￧￁ﾢ￑ﾴﾢﾹￒﾴￂ￑ﾡ￉￬ ￡ￅ￐ﾾￃ￩ￍ￁ﾨ￐ﾤￍￂﾪ￨ￇﾺ￠ￋￅￗￍ￡ﾹ￐ﾹￓﾤ￘ﾳ￣ﾹﾷ￘ﾡ￦ﾴ￩ￒﾹ ￋￒﾡ￤ﾴ￩￠ﾢￒ￁ￒﾵￔﾴﾵￒ￁ ﾾￅ￑ﾧ￡ￅ￐ﾡￒￃﾤￇﾺﾤ￘￁ￅ￙ﾡﾢￍﾧﾤ￘ﾳﾨ￐￠ﾾￔ￨￁ﾢￖ￩ﾹￍￕﾡ 2 ﾨ￘ﾴ'
'469762051';'￠ﾨ￩ￒﾵ￑ￇﾡￅ￁￦ￊￕ﾿￩ￒﾶￗￍￃ￨￁ﾹￕ￩￁ￒﾨￒﾡ￤ￋﾹ￤￁￨￁ￕ￣ﾤￃﾷￃￒﾺ ￡ﾵ￨￁￑ﾹﾡ￧ﾷￓﾵ￑ￇﾹ￨ￒￃ￑ﾡ￤￁￨￠ﾺￒ￠ￅￂﾷￕ￠ﾴￕￂￇ ￡ﾵ￨ﾺￒﾧﾷￕ￁￑ﾹﾡ￧ﾷￓﾵ￑ￇ￤ￃ￩ￊￒￃ￐￤ﾻￇ￑ﾹ￦￠ﾪ￨ﾹﾡ￑ﾹ ￍￂ￨ￒﾧ￤ￃﾡ￧ﾵￒ￁￁￑ﾹￊￒ￁ￒￃ￐￠ﾾￔ￨￁ￊﾻￔﾹ￣ￋ￩ﾡ￑ﾺﾤ￘ﾳ￤ﾴ￩ 2 ﾨ￘ﾴ'
'469762052';'ￊￒￇﾹ￩ￍￂﾷￕ￨￁ￒﾨￒﾡ￡ﾴﾹ￤ﾡￅﾾￃ￩ￍ￁ﾡ￑ﾺￂￔ￩￁ﾷￕ￨ￊﾴ￣ￊﾹￕ￩ ﾴ￙￠ￋ￁ￗￍﾹﾨ￐￠ﾻ￧ﾹￍﾧﾤ￬ￋﾭￔﾧ ￋￃￗￍￅ￙ﾡￊￒￇﾢￍﾧￋ￑ￇￋﾹ￩ￒ￠ﾼ￨ￒ￣ﾴﾫ￑ﾡ￠ﾼ￨ￒￋﾹￖ￨ﾧ ￋￒﾡ￁ￕ￠ﾸￍ￁ￒﾢ￩ￒﾧ￦ﾤ￘ﾳﾨ￐￠ﾻ￧ﾹﾹ￑ﾡﾡￍￅ￬﾿ﾷￕ￨ﾻ￑￨ﾹￅ￘ﾡ￠ﾡ￨ﾧﾷￕ￠ﾴￕￂￇ ￠ﾾￃￒ￐￠ﾸￍ￠ﾾￔ￨￁ￊﾻￔﾹ￡ￅ￐ﾤￇￒ￁￢ﾤ￩ﾧ￣ￋ￩ￍￂ￨ￒﾧￅ￐ 1 ﾨ￘ﾴ'
'469762053';'￠ﾢￒﾵ￑￩ﾧ￣ﾨￍￂ￨ￒﾧ￡ﾹ￨ￇ￡ﾹ￨ￇ￨ￒﾨ￐￁￘￨ﾧ￤ﾻￂ￑ﾧￊￔ￨ﾧﾷￕ￨￠ﾢￒﾽ￑ﾹ￣ￋ￩￤ﾴ￩ ￡ﾵ￨ﾷￓ￤￁￠ﾢￒﾨￖﾧ￁ￒￍￂ￙￨ﾷￕ￨ﾹￕ￨￤ﾴ￩ﾡ￧￤￁￨￁ￕ￣ﾤￃ￣ￋ￩ﾤￓﾵￍﾺ￤ﾴ￩￠ﾪ￨ﾹﾡ￑ﾹ ￡ﾵ￨ￍￂ￨ￒﾧ￤ￃﾡ￧ﾵￒ￁￠￁ￗ￨ￍ￁ￕ￠ﾢￒￍￂ￙￨ﾤ￘ﾳﾨ￐￁ￕﾤ￨ￒ Curve ￠ﾾￔ￨￁ￍￕﾡ 2 ﾨ￘ﾴﾴ￩ￇￂﾡ￑ﾹ'
'469762054';'￡￁￨￁ﾴￊￒￇﾨￒﾡﾴￔﾹ￡ﾴﾹ￁ￋ￑￈ﾨￃￃￂ￬ￍ￑ﾹ￡ￊﾹ￤ﾡￅ ￠ﾸￍ￁ￒﾷￕ￨ﾹￕ￨ﾴ￩ￇￂ￣ﾨﾷￕ￨ﾵ￩ￍﾧﾡￒￃﾪ￨ￇￂ￠ￋￅￗￍ￠ￋￅ￨ￒﾹ￑ﾡﾡￍￅ￬﾿ﾴ￩ￇￂ￠ￇﾷￂ￬￁ﾹﾵ￬ﾢￍﾧ￠ﾸￍ ￡ￅ￐￠ﾾￗ￨ￍ￠ￊￒ￐ￋￒﾼ￙￩ﾡￅ￩ￒ￠ﾾￗ￨ￍ￤ﾻﾪ￨ￇￂﾻﾡﾻ￩ￍﾧￃ￑ﾡ￉ￒﾻ￨ￒﾺ￩ￒﾹ￠ﾡￔﾴﾢￍﾧ￠ﾸￍﾷￕ￨ﾡￓￅ￑ﾧﾶ￙ﾡﾤ￘ﾡﾤￒ￁ ￋￒﾡ￁ￕ￠ﾸￍￍￂ￙￨ﾢ￩ￒﾧ￦ﾤￇￒ￁￡￁￨ﾹￂￓﾨ￐￠ﾾￔ￨￁ﾢￖ￩ﾹￍￕﾡ 2 ﾨ￘ﾴ'
'469762055';'￠ﾸￍ￠ﾻ￧ﾹﾾￕ￨ￊￒￇﾢￍﾧ "Tiki" ￍￍﾡ￁ￒﾨￒﾡﾴￔﾹ￡ﾴﾹ￡ￋ￨ﾧ￠ￇﾷￂ￬ﾾￃ￩ￍ￁￦ﾡ￑ﾺﾹ￩ￍﾧￊￒￇ￠ﾾￗ￨ￍﾨ￘ﾴﾻￃ￐ￊﾧﾤ￬￠ﾴￕￂￇﾡ￑ﾹ ￡ﾵ￨￠ﾸￍ￁ￕ￠ￇﾷￂ￬￁ﾹﾵ￬￁ￒﾡﾡￇ￨ￒﾹ￩ￍﾧￊￒￇﾨￖﾧﾷￓￍ￐￤ￃ￤ﾴ￩ﾴￕﾡￇ￨ￒ￠ﾪ￨ﾹﾡ￑ﾹ ￡ﾵ￨ﾤￇￒ￁ￊￒ￁ￒￃﾶﾢￍﾧ￠ﾸￍﾡ￧ￂ￑ﾧﾤﾧ￠ﾻ￧ﾹﾻￃￔ￈ﾹￒￍￂ￙￨'
'469762056';'￡ﾤﾴﾴￕ￩ﾤ￙￨￣ﾨ ￊￓￋￃ￑ﾺﾹ￑ﾡﾡￍￅ￬﾿ﾷￕ￨ﾪￗ￨ﾹﾪￍﾺﾡￒￃﾷￒﾹ Hamberker ￠ﾨ￩ￒﾵ￑ￇﾹￕ￩ￍￒﾨﾨ￐ﾷￓﾵ￑ￇﾹ￨ￒￃ￑ﾡﾨﾹﾤ￘ﾳￅￗ￁￡ﾤﾴﾴￕ￩ﾵ￑ￇￍￗ￨ﾹ￤ﾻ￠ￅￂ'
'469762057';'￠￁ￗ￨ￍﾡ￨ￍﾹﾹￕ￩ ﾤﾹ￣ﾹￋ￁￙￨ﾺ￩ￒﾹﾻ￑ﾧￂ￨ￒﾹￔￂ￁ﾡￔﾹ Pang Ramen ￡ﾵ￨￣ﾹﾵￍﾹﾹￕ￩￁ￕﾡￔﾨﾡￃￃ￁ￊￓￋￃ￑ﾺ ￍￔﾹ￠ﾵￍￃ￬￠ﾹﾵ ﾤￒ￠﾿￨ ﾶ￩ￒ￣ﾤￃ￁ￒﾽￖﾡﾡ￑ﾺ￡ﾤﾴﾴￕ￩ﾢￍﾧ￠ￃￒ ﾡ￧ﾨ￐￤ﾴ￩ￃ￑ﾺ Pang Ramen ￠ﾻ￧ﾹ￡ﾤﾴﾴￕ￩ﾤ￙￨￣ﾨ'
'469762058';'￡ﾤﾴﾴￕ￩ￅￖﾡￅ￑ﾺﾷￕ￨￤ﾴ￩￁ￒﾨￒﾡﾡￒￃ￠ￅ￨ﾹﾹ￩ￍﾧﾶ￘ﾧﾴￓ￠ﾷ￨ￒﾹ￑￩ﾹ
￠ﾾￔ￨￁ﾤ￨ￒ Control 1 ￡ﾵ￩￁￡ￅ￐ Spin ￍￕﾡ 10 ￡ﾵ￩￁'
'469762059';'￡ﾤﾴﾴￕ￩ￊￒￇￅￖﾡￅ￑ﾺﾨￒﾡ￡ﾴﾹￍￒﾷￔﾵￂ￬ￍ￘ﾷ￑ￂ ￠ﾸￍ￁ￒﾷￕ￨￠ﾡￒ￐ﾻ￑ﾧￂ￨ￒﾴ￩ￇￂￊￒ￠ￋﾵ￘￣ﾴ￤￁￨￁ￕ￣ﾤￃￃ￙￩ ￡ﾵ￨￠ﾸￍﾪￍﾺﾪ￨ￇￂ￠ￋￅￗￍﾼ￙￩ﾤﾹￍￂ￙￨ﾵￅￍﾴ￠ￇￅￒ'
'469762060';'ﾹ￩ￍﾧﾶ￘ﾧￂ￑ﾡ￉￬ ﾷￓﾨￒﾡﾡￃ￐ﾴￒ￉ﾪﾹￔﾴﾾￔ￠￈￉ ￠ﾤￅￗￍﾺﾴ￩ￇￂ￠ￇﾷￂ￬￁ﾹﾵ￬￢ﾺￃￒﾳ ￁ￕﾤ￘ﾳￊ￁ﾺ￑ﾵￔﾾￔ￠￈￉ￊ￘￨￁￠ﾾￔ￨￁ Special Bonus ﾨￒﾡ￤ﾴￃ￬﾿ﾪ￧ￍﾵ 1-50 ﾻ￑ﾧ'
'469762061';'ﾹ￩ￍﾧﾶ￘ﾧￂ￑ﾡ￉￬ￊￕ￡ﾴﾧ ﾾ￑ﾲﾹￒ￁ￒﾨￒﾡﾹ￩ￍﾧﾶ￘ﾧￂ￑ﾡ￉￬ￊￕﾴￓ ￃ￨ￒￂ￠ￇﾷￂ￬￁ﾹﾵ￬￢ﾺￃￒﾳ ￠ﾾￗ￨ￍ￠ﾾￔ￨￁ﾤￇￒ￁ￊￒ￁ￒￃﾶ ￁ￕﾤ￘ﾳￊ￁ﾺ￑ﾵￔ ﾾￔ￠￈￉ￊ￘￨￁￠ﾾￔ￨￁ﾻ￑ﾧﾨￒﾡ Cear Bonus(VS mode) ￍￕﾡ 1-50%'
'469762062';' ﾹ￩ￍﾧﾶ￘ﾧￂ￑ﾡ￉￬ￊￕﾴￓ ﾷￓﾨￒﾡﾡￃ￐ﾴￒ￉ﾪﾹￔﾴﾾￔ￠￈￉ ￠ﾤￅￗￍﾺﾴ￩ￇￂ￠ￇﾷￂ￬￁ﾹﾵ￬￢ﾺￃￒﾳ ￁ￕﾤ￘ﾳￊ￁ﾺ￑ﾵￔﾾￔ￠￈￉ﾪ￨ￇￂ￠ﾾￔ￨￁￢ￍﾡￒￊﾷￕ￨ﾨ￐￠ﾡￔﾴﾽﾹﾵﾡ￣ﾹￃ￐ￋￇ￨ￒﾧﾡￒￃ￡ﾢ￨ﾧﾢ￑ﾹ'
'469762063';'ￊ￁ￒﾪￔﾡ￣ￋ￁￨ﾢￍﾧﾤￃￍﾺﾤￃ￑ￇﾹ￩ￍﾧﾶ￘ﾧ ﾴ￩ￇￂﾴￕ￤ﾫﾹ￬ﾷￕ￨ￊￇￂ￠ﾡ￫ ﾷￓﾴ￩ￇￂￇ￑ￊﾴ￘￣ￊﾫￖ￨ﾧ￡ￊﾴﾧ￣ￋ￩￠ￋ￧ﾹ￡ﾤﾻﾫ￙ￅﾴￍￅ﾿ￔﾹￕ￨ﾷￕ￨ￍￂ￙￨ﾴ￩ￒﾹ￣ﾹ'
'469762064';'ﾾￔﾾﾾￔﾹ ￁ￒﾷￕ￨￠ﾡￒ￐ﾹￕ￩￠ﾾￗ￨ￍ￠ￊￒ￐ￋￒﾼ￙￩ﾡￅ￩ￒ￣ﾹﾵￓﾹￒﾹ￠ﾾￗ￨ￍﾷￕ￨ﾨ￐ﾵￔﾴﾵￒ￁ﾼ￙￩ﾡￅ￩ￒ￡ﾵ￨￠ﾸￍ￤ﾴ￩ﾽￖﾡﾽﾹﾵ￑ￇ￠ￍﾧ￠ﾾￔ￨￁￠ﾵￔ￁ ﾷￓ￣ￋ￩ﾾￅ￑ﾧ￡ￅ￐ﾤￍﾹ￢ﾷￃￅﾢￍﾧﾤ￘ﾳﾨ￐￠ﾾￔ￨￁ﾢￖ￩ﾹￍￕﾡ 2 ﾨ￘ﾴ'
'469762065';'￠ﾢￒ￁ￒﾨￒﾡﾻ￨ￒￅￖﾡﾾￃ￩ￍ￁￠ﾢ￧￁ﾢ￑ﾴﾢﾹￒﾴￂ￑ﾡ￉￬ ￡ￅ￐ﾾￃ￩ￍ￁ﾨ￐ﾤￍￂﾪ￨ￇￂ￠ￋￅￗￍ￡ﾹ￐ﾹￓﾤ￘ﾳ￣ﾹﾷ￘ﾡ￦ ﾴ￩ￒﾹ ￋￒﾡ￤ﾴ￩￠ﾢￒ￁ￒﾵￔﾴﾵￒ￁ Power Control ￡ￅ￐ Impact ﾨ￐￠ﾾￔ￨￁ﾢￖ￩ﾹ'
'469762066';'￠ﾨ￩ￒﾵ￑ￇﾡￅ￁￦ ￊￕ﾿￩ￒﾶￗￍￃ￨￁ﾹￕ￩ ￁ￒﾨￒﾡ￤ￋﾹ￤￁￨￁ￕ￣ﾤￃﾷￃￒﾺ ￡ﾵ￨￁￑ﾹﾡ￧ﾷￓﾵ￑ￇﾹ￨ￒￃ￑ﾡ￤￁￨￠ﾺￒ￠ￅￂﾷￕ￠ﾴￕￂￇ ￡ﾵ￨￠ﾤ￩ￒ￤ﾴ￩ￍￍﾡ￠ﾴￔﾹﾷￒﾧ￠ﾾￗ￨ￍﾽￖﾡﾽﾹﾵﾹ￠ￍﾧ ﾶ￩ￒ￣ﾤￃﾾﾺ￠ﾨￍ Power ￡ￅ￐ Control ﾢￍﾧﾤ￘ﾳﾨ￐￠ﾾￔ￨￁ﾢￖ￩ﾹ'
