'Use';'ItemID';'ItemName';'lvlReq';'isMaxLVL';'Icon';'Not Used';'Not Used';'Not Used';'Price';'Discount Price';'Used Price';'Money Flags';'Shop Flags';'Time Flags';'Time';'Point';'From Year';'From Month';'From 0';'From Day';'From Hour';'From Minute';'From Second';'From Millisecond';'To Year';'To Month';'To 0';'To Day';'To Hour';'To Minute';'To Second';'To Millisecond';'Model';'Amount';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'Texture #1';'Texture #2';'Texture #3';'Texture #4';'Texture #5';'Texture #6';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'NA';'Equip With #1?';'Equip With #2?';'NA';'NA';'NA';'NA'
'1';'136153118';'Peaked Hat (Kaz)';'0';'0';'H_HA_A37';'0';'0';'0';'12310';'0';'0';'0';'0';'0';'0';'0';'2010';'12';'0';'29';'10';'10';'0';'0';'2011';'1';'0';'13';'10';'0';'0';'0';'2';'0';'0';'0';'1';'16';'0';'0';'0';'0';'0';'0';'H_HA_A37-01.jpg';'';'';'H_HA_A37-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'2';'';'0';'0';'1';'0';'0';'0';''
'1';'136161280';'Dizzy Glasses (Kaz)';'0';'0';'common_swirl_glasses';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'spin-glasses.jpg';'';'';'spin-glasses.jpg';'';'';'0';'0';'0';'0';'10';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161281';'Pink Sunglasses (Kaz)';'0';'0';'[sun-g_fc_a01-01';'0';'0';'0';'20900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[sun-g_fc_a01-01.jpg';'';'';'[sun-g_fc_a01-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161282';'River Sunglasses (Kaz)';'10';'0';'[sun-g_fc_a02-01';'0';'0';'0';'37000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[sun-g_fc_a02-01.jpg';'';'';'[sun-g_fc_a02-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'1';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161283';'Goggles (Kaz)';'7';'0';'[2#swim-g_fc_a01-01';'0';'0';'0';'31000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[2#swim-g_fc_a01-01.jpg';'';'';'[2#swim-g_fc_a01-01.jpg';'';'';'0';'0';'0';'0';'0';'1';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161284';'Spy Sunglasses (Kaz)';'0';'0';'[2#sun-g_fc_a03-01';'0';'0';'0';'21900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[2#sun-g_fc_a03-01.jpg';'';'';'[2#sun-g_fc_a03-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161285';'Clipper Sunglasses (Kaz)';'13';'0';'[2#sun-g_fc_a04-01';'0';'0';'0';'35000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[2#sun-g_fc_a04-01.jpg';'';'';'[2#sun-g_fc_a04-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'1';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161286';'Black & White Battle Mask';'0';'0';'h_fc_01_a01';'0';'0';'0';'17900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'h_fc_01-a01.jpg';'';'';'h_fc_01-a01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161287';'Mysterious Mask (Kaz)';'0';'0';'common_male_mask_01';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'2#partymask_fc_a01-01.jpg';'';'';'2#partymask_fc_a01-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161288';'Black Mask (Kaz)';'0';'0';'common_male_mask_02';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'2#partymask_fc_a02-01.jpg';'';'';'2#partymask_fc_a02-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161289';'Red Frame Glasses (Kaz)';'0';'0';'common_horn_rimmed_glasses_01';'0';'0';'0';'19900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'fc_a_z01-01.jpg';'';'';'fc_a_z01-01.jpg';'';'';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161290';'Pink Frame Glasses (Kaz)';'0';'0';'common_horn_rimmed_glasses_02';'0';'0';'0';'19900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'fc_a_z01-02.jpg';'';'';'fc_a_z01-01.jpg';'';'';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161291';'Gas Mask (Kaz)';'0';'0';'antimask_fc_a01-01';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'antimask_fc_a01-01.jpg';'';'';'antimask_fc_a01-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'1';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161292';'Square Glasses (Kaz)';'0';'0';'H_FC_A18_01';'0';'0';'0';'15900';'0';'5';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[H_FC_A18-01.jpg';'';'';'[H_FC_A18-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161293';'Round Glasses (Kaz)';'0';'0';'common_amy_gold_glasses';'0';'0';'0';'17900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[FC_A_Z02-01.jpg';'';'';'[FC_A_Z02-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161294';'Skeleton Eye Bandage';'7';'0';'h_fc_a15_01';'0';'0';'0';'31000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'h_fc_a15-01.jpg';'';'';'h_fc_a15-01.jpg';'';'';'0';'0';'0';'0';'0';'1';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161295';'Gray Bowing Sunglasses(Kaz)';'0';'0';'h_fc_z07_01';'0';'0';'0';'15900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[fc_a_z07-01.jpg';'';'';'[fc_a_z07-01.jpg';'';'';'0';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161296';'Mini Glasses';'8';'0';'H_FC_A21_01';'0';'0';'0';'32000';'0';'0';'2';'3';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[H_FC_A21-01.jpg';'';'';'[H_FC_A21-01.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'1';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161297';'Single Glasses';'0';'0';'[h_fc_a17_01';'0';'0';'0';'14900';'0';'0';'1';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[h_fc_a17-01.jpg';'';'';'[h_fc_a17-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161298';'Dolphini Mask(Kaz)';'0';'0';'common_Eye_blind_01';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[Eye_blind_FC_A01-04.jpg';'';'';'Eye_blind_FC_A01-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161299';'Lovly Mask(Kaz)';'0';'0';'common_Eye_blind_02';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'Eye_blind_FC_A01-03.jpg';'';'';'Eye_blind_FC_A01-01.jpg';'';'';'0';'0';'0';'0';'1';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161300';'Bl.Bongdari Mask(Kaz)';'0';'0';'common_Eye_blind_03';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'Eye_blind_FC_A01-02.jpg';'';'';'Eye_blind_FC_A01-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161301';'Funky Waiter Glass(Kaz)';'0';'0';'H_FC_A23_01';'0';'0';'0';'11900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[H_FC_A23-01.jpg';'';'';'[H_FC_A23-01.jpg';'';'';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161302';'Red Titanium Sunglasses';'0';'0';'2#H_FC_A24_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'[2#H_FC_A24-01.jpg';'';'';'[2#H_FC_A24-01.jpg';'';'';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161304';'Optical Viser B (Kaz)';'0';'0';'COMMON_FC_Z15_01';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'FC_Z15-01.jpg';'';'';'FC_Z15-01.jpg';'';'';'0';'0';'0';'0';'10';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136161305';'Optical Viser S (Kaz)';'0';'0';'COMMON_FC_Z15_02';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'32';'0';'0';'0';'0';'0';'0';'FC_Z15-02.jpg';'';'';'FC_Z15-01.jpg';'';'';'0';'0';'0';'0';'10';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136169472';'Pink Cheek (Kaz)';'0';'0';'common_flush_01';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'64';'0';'0';'0';'0';'0';'0';'[2#pink1_fc_a01-01.jpg';'';'';'[2#pink1_fc_a01-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136169473';'Rosy Cheek (Kaz)';'0';'0';'common_flush_02';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'64';'0';'0';'0';'0';'0';'0';'[2#pink1_fc_a02-01.jpg';'';'';'[2#pink1_fc_a02-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136169474';'Cat Whisker (Kaz)';'0';'0';'common_cat_whisker';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'64';'0';'0';'0';'0';'0';'0';'2#cat-whisker_fc_a01-01.jpg';'';'';'2#cat-whisker_fc_a01-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136169475';'Kuma Face Paint';'0';'0';'H_FC_A25_01';'0';'0';'0';'10000000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'64';'0';'0';'0';'0';'0';'0';'2#H_FC_A25-01.jpg';'';'';'2#H_FC_A25-01.jpg';'';'';'0';'0';'1';'0';'0';'0';'0';'1';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177664';'France (Kaz)';'0';'0';'common_facepainting_france';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-17.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177665';'Poland (Kaz)';'0';'0';'common_facepainting_poland';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-08.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177666';'Potugal (Kaz)';'0';'0';'common_facepainting_portugal';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-07.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177667';'England (Kaz)';'0';'0';'common_facepainting_england';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-18.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177668';'Japan (Kaz)';'0';'0';'common_facepainting_japan';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-13.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177669';'Italy (Kaz)';'0';'0';'common_facepainting_italy';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-14.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177670';'Argentina (Kaz)';'0';'0';'common_facepainting_argentina';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-21.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177671';'Spain (Kaz)';'0';'0';'common_facepainting_spain';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-05.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177672';'Swiss (Kiz)';'0';'0';'common_facepainting_swiss';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-03.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177673';'Sweden (Kaz)';'0';'0';'common_facepainting_sweden';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-04.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177674';'Brazil (Kaz)';'0';'0';'common_facepainting_brazil';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-20.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177675';'America (Kaz)';'0';'0';'common_facepainting_america';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-22.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177676';'Mexico(Kaz)';'0';'0';'common_2010_mexico';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-44.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'';'0';'0';'0';'0';'0';'0';''
'1';'136177677';'Holland (Kaz)';'0';'0';'common_facepainting_holland';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-10.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177678';'Korea (Kaz)';'0';'0';'common_facepainting_korea';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-12.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177679';'Soccer (Kaz)';'0';'0';'common_facepainting_soccerball';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-00ball.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177680';'Heart (Kaz)';'0';'0';'common_facepainting_heart';'0';'0';'0';'10000000';'0';'0';'2';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#fp_fc_a01-23.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177681';'Germany (Kaz)';'0';'0';'common_facepainting_german';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-16.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'1';'136177682';'Thailand (Kaz)';'0';'0';'common_facepainting_thai';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-01.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'136177683';'Taiwan (Kaz) ';'0';'0';'common_facepainting_taiwan';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-02.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'136177684';'Philippines (Kaz) ';'0';'0';'common_facepainting_philippines';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-09.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
'0';'136177685';'Singapore (Kaz) ';'0';'0';'common_facepainting_singapore';'0';'0';'0';'2900';'0';'0';'1';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'5';'0';'0';'0';'0';'128';'0';'0';'0';'0';'0';'0';'[2#FP_FC_A01-06.jpg';'';'';'[2#fp_fc_a01-00ball.jpg';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0.0';'0';'0';'0';'0';'0';'0';''
